duration,total_bytes,packet_count,interval_mean,interval_variance,label,attack_type,prediction
0.0181939601898193,471,7,0.0030323266983032,3.5766495988317125e-05,1,6_distributed_c2,0
0.0181589126586914,804,6,0.0036317825317382,4.121606183161929e-05,1,6_distributed_c2,0
157.4502718448639,96210,2138,0.0736781805544519,0.702919809742949,1,6_distributed_c2,1
157.4502260684967,94072,2138,0.0736781591335969,0.7029232105822457,1,6_distributed_c2,1
157.4497799873352,96078,2135,0.0737815276416753,0.7040359830218584,1,6_distributed_c2,1
157.4497890472412,93940,2135,0.0737815318871795,0.7040359599301239,1,6_distributed_c2,1
0.0203430652618408,471,7,0.0033905108769734,4.15956085062261e-05,1,6_distributed_c2,0
0.0203099250793457,804,6,0.0040619850158691,4.778533492299176e-05,1,6_distributed_c2,0
150.03486394882202,456,6,30.006972789764404,1.703681014078029e-05,1,6_distributed_c2,1
0.0186967849731445,285,6,0.0037393569946289,4.092587480499788e-05,1,6_distributed_c2,0
0.0185959339141845,189,4,0.0061986446380615,5.247090246029984e-05,1,6_distributed_c2,0
0.0206072330474853,471,7,0.0034345388412475,4.4099548323591385e-05,1,6_distributed_c2,0
0.0204911231994628,804,6,0.0040982246398925,5.1644831123667246e-05,1,6_distributed_c2,0
0.0139050483703613,471,7,0.0023175080617268,1.936045581234996e-05,1,6_distributed_c2,0
0.013866901397705,804,6,0.002773380279541,2.247464509764541e-05,1,6_distributed_c2,0
0.0015649795532226,471,7,0.0002608299255371,7.579476838751968e-08,1,6_distributed_c2,0
0.0014998912811279,804,6,0.0002999782562255,7.523111435148169e-08,1,6_distributed_c2,0
0.0016040802001953,471,7,0.0002673467000325,9.971390429402366e-08,1,6_distributed_c2,0
0.0015649795532226,804,6,0.0003129959106445,1.0345330338168425e-07,1,6_distributed_c2,0
0.0037140846252441,471,7,0.0006190141042073,9.341153044159806e-07,1,6_distributed_c2,0
0.0035641193389892,804,6,0.0007128238677978,9.933154251484665e-07,1,6_distributed_c2,0
0.3244469165802002,471,7,0.0540744860967,0.0130291750580305,1,6_distributed_c2,0
0.324113130569458,848,7,0.0540188550949096,0.0130315740254663,1,6_distributed_c2,0
3.0411949157714844,808,4,1.0137316385904949,8.078349247221517e-06,1,6_distributed_c2,0
33.495208978652954,168,2,33.495208978652954,0.0,1,6_distributed_c2,1
0.0281641483306884,471,7,0.0046940247217814,8.524626486740138e-05,1,6_distributed_c2,0
0.0281050205230712,804,6,0.0056210041046142,9.815414344757302e-05,1,6_distributed_c2,0
0.0231389999389648,471,7,0.0038564999898274,6.313001947293944e-05,1,6_distributed_c2,0
0.023104190826416,804,6,0.0046208381652832,7.29072028752853e-05,1,6_distributed_c2,0
0.636868953704834,7050,17,0.0398043096065521,0.0042997466147474,1,7_spike,0
9.36245894432068,11108,21,0.4681229472160339,3.534780589078663,1,7_spike,0
0.5203149318695068,10402,19,0.0289063851038614,0.0034903817363129,1,7_spike,0
0.0422589778900146,121,2,0.0422589778900146,0.0,1,7_spike,0
42.03721284866333,10238,101,0.4203721284866333,0.0373431182723214,1,7_spike,1
1.874073028564453,386,5,0.4685182571411133,0.5839422203749791,1,7_spike,0
0.0064060688018798,222,2,0.0064060688018798,0.0,1,7_spike,0
0.0112650394439697,172,2,0.0112650394439697,0.0,1,7_spike,0
0.1918017864227295,9246,20,0.0100948308643541,0.0003579828173146,1,7_spike,0
30.117307901382446,12528,76,0.4015641053517659,1.2601509435099103,1,7_spike,0
166.43721890449524,724,12,15.130656264045022,412.8431077914328,1,7_spike,1
0.011941909790039,238,2,0.011941909790039,0.0,1,7_spike,0
39.13925695419312,7005,23,1.7790571342815051,17.370138516927657,1,7_spike,0
377.6907138824463,14895,165,2.3029921578197943,13.460321885074585,1,7_spike,1
34.97549390792847,7005,23,1.589795177633112,13.272474690963309,1,7_spike,0
0.0067842006683349,307,2,0.0067842006683349,0.0,1,7_spike,0
1.3360891342163086,12448,23,0.0607313242825594,0.0124362780716779,1,7_spike,0
344.80774116516113,1542,22,16.419416245960054,425.3276942683229,1,7_spike,1
5.019286155700684,283,5,1.254821538925171,4.461105467989142,1,7_spike,1
3.825165033340454,6874,20,0.2013244754389712,0.1768178925725727,1,7_spike,0
4.430393218994141,6791,19,0.2461329566107856,0.3249784233400623,1,7_spike,0
371.3839199542999,8310,87,4.318417673887208,39.7071497755904,1,7_spike,1
360.15438079833984,69008,190,1.9055787343827504,33.89901388263429,1,7_spike,1
360.0861530303955,7463,91,4.000957255893283,53.579992473195496,1,7_spike,1
4.40487813949585,6845,20,0.2318356915524131,0.17086960734605,1,7_spike,0
18.9534809589386,433,8,2.707640136991228,5.121397867604424,1,7_spike,1
3.836328029632568,6791,19,0.2131293349795871,0.1989482351325576,1,7_spike,0
24.61142301559448,378,7,4.101903835932414,17.695459556351988,1,7_spike,1
38.28591704368591,7059,24,1.6646050888559092,15.315364622728408,1,7_spike,0
3.688563108444214,6874,20,0.1941349004444323,0.166160953812841,1,7_spike,0
3.679670810699463,6791,19,0.2044261561499701,0.167659491180152,1,7_spike,0
